,geonameid,name,population,latitude,longitude,feature_code,modification_date,admin1_code,admin2_code,admin3_code,admin4_code,belongs_to_metrocity,belongs_to_metrocity_id,metrocity_impact,metrocity_population,is_metrocity,metrocity_radius
20691,773739,Czerwonka,120,52.38561,22.15462,PPL,2010-09-18,78,1429,142908,,Warszawa,6695624,0.33514424588986724,120,0,
20692,773740,Czerwonka,134,52.35178,21.87133,PPL,2010-09-18,78,1433,143309,,Warszawa,6695624,0.3347996796470607,134,0,
20693,773741,Czerwonka,79,51.75095,21.20679,PPL,2010-09-18,78,1407,140704,,Warszawa,6695624,0.35316744215439266,79,0,
20694,773742,Czerwonka,244,51.70054,20.11185,PPL,2010-09-18,74,1016,101611,,Łódź,3093133,0.26605438992562663,244,0,
20690,773738,Czerwonka,150,52.89254,21.21494,PPLA3,2010-09-18,78,1411,141102,,Warszawa,6695624,0.24682921975792518,150,0,
52529,7535525,Czerwonka Szlachecka,154,52.89311,21.22284,PPL,2010-09-18,78,1411,141102,,Warszawa,6695624,0.35123326508406955,154,0,
52533,7535529,Czerwonka-Parcel,502,52.21586,20.26481,PPL,2010-09-18,78,1428,142807,,Warszawa,6695624,0.36727185629824216,502,0,
44747,3100951,Czestków,290,51.55,19.15,PPL,2019-08-09,74,1003,100301,,Łódź,3093133,0.3735332299724791,290,0,
20659,773707,Czorsztyn,365,49.43776,20.32692,PPL,2010-09-11,77,1211,121104,,Kraków,3094802,0.2990631293317028,365,0,
20656,773704,Czosnów,420,52.39138,20.72976,PPL,2010-11-27,78,1414,141402,,Warszawa,6695624,0.595653414614576,420,0,
20647,773695,Czudec,2900,49.94487,21.84134,PPLA3,2010-10-13,80,1819,181901,,,,0.0,2900,0,
44708,3100912,Czułów,1119,50.05956,19.70106,PPL,2010-10-21,77,1206,120607,,Kraków,3094802,0.6038597872999542,1119,0,
44706,3100910,Czułówek,420,50.04204,19.68166,PPL,2010-10-21,77,1206,120601,,Kraków,3094802,0.5770433438396764,420,0,
20629,773677,Czyże,590,52.7713,23.42319,PPL,2010-09-05,81,2005,200504,,,,0.0,590,0,
20628,773676,Czyżew,2670,52.79768,22.31237,PPLA3,2017-06-29,81,2013,201303,,,,0.0,2670,0,
44687,3100891,Czyżowice,3128,49.9849,18.40433,PPL,2010-09-06,83,2415,241506,,,,0.0,3128,0,
44688,3100892,Czyżówek,535,51.50853,15.16113,PPL,2022-03-24,76,0810,081004,,,,0.0,535,0,
20788,773836,Cząstków Mazowiecki,169,52.39205,20.74596,PPL,2010-11-27,78,1414,141402,,Warszawa,6695624,0.6046757755507924,169,0,
53097,7602783,Cząstków Polski,290,52.38888,20.75918,PPL,2010-11-27,78,1414,141402,,Warszawa,6695624,0.6151428037802512,290,0,
44742,3100946,Częstochowa,248125,50.79646,19.12409,PPLA3,2019-09-05,83,2464,246401,,,,0.0,248125,0,
44732,3100936,Człopa,2370,53.08856,16.12098,PPLA3,2011-07-31,87,3217,321702,,Poznań,3088171,0.24889082831881093,2370,0,
44729,3100933,Człuchów,14759,53.66722,17.35883,PPL,2010-09-12,82,2203,220301,,,,0.0,14759,0,
44490,3100694,Dalachów,1295,51.07732,18.5784,PPL,2011-06-25,79,1608,160806,,,,0.0,1295,0,
20409,773456,Dalekie,319,52.71784,21.53964,PPL,2010-11-03,78,1435,143502,,Warszawa,6695624,0.30185001282470375,319,0,
20406,773453,Daleszyce,2932,50.80229,20.80791,PPLA3,2010-10-06,84,2604,260405,,,,0.0,2932,0,
44481,3100685,Dalików,410,51.88476,19.11904,PPLA3,2010-10-15,74,1011,101101,,Łódź,3093133,0.44216115865224825,410,0,
44473,3100677,Damasławek,2500,52.83979,17.50062,PPLA3,2011-07-31,86,3028,302802,,Poznań,3088171,0.27133167818788273,2500,0,
20397,773444,Damienice,760,49.99218,20.39698,PPL,2010-10-17,77,1201,120102,,Kraków,3094802,0.3630058283912629,760,0,
44467,3100671,Damnica,1240,54.50025,17.27154,PPLA3,2010-09-24,82,2212,221202,,,,0.0,1240,0,
44438,3100642,Dargomyśl,598,52.70661,14.64666,PPL,2010-11-21,87,3210,321003,,,,0.0,598,0,
44433,3100637,Darłowo,14398,54.42095,16.4107,PPL,2019-10-10,87,3213,321301,,,,0.0,14398,0,
44420,3100624,Daszewice,1422,52.30002,16.95723,PPL,2010-09-28,86,3021,302110,,Poznań,3088171,0.6520395295748791,1422,0,
44415,3100619,Daszyna,600,52.15503,19.18153,PPLA3,2010-10-14,74,1004,100402,,Łódź,3093133,0.4330265289916437,600,0,
20356,773403,Dawidy,450,52.13517,20.97599,PPL,2010-10-30,78,1421,142106,,Warszawa,6695624,0.7966382169401602,450,0,
44285,3100489,Debrzno,5251,53.53817,17.23643,PPL,2020-01-03,82,2203,220304,,,,0.0,5251,0,
44261,3100465,Deszczno,1100,52.66988,15.31975,PPLA3,2010-10-16,76,0801,080103,,,,0.0,1100,0,
44200,3100403,Dmosin,1500,51.92437,19.75934,PPLA3,2010-10-16,74,1021,102103,,Łódź,3093133,0.4620485239116887,1500,0,
20129,773176,Dobczyce,6171,49.88109,20.08936,PPLA3,2010-10-17,77,1209,120901,,Kraków,3094802,0.5040434100945275,6171,0,
44197,3100400,Dobiegniew,3179,52.96947,15.75362,PPLA3,2011-07-31,76,0806,080601,,,,0.0,3179,0,
44189,3100392,Dobieszczyzna,746,52.02715,17.6734,PPL,2010-09-23,86,3006,300604,,Poznań,3088171,0.24776752294951926,746,0,
44180,3100382,Dobieszowice,1891,50.39697,19.01304,PPL,2010-09-06,83,2401,240104,,Kraków,3094802,0.29549019822963973,1891,0,
44181,3100383,Dobieszowice,614,50.36255,18.02599,PPL,2010-09-06,79,1605,160504,,,,0.0,614,0,
44176,3100378,Dobków,490,50.98761,15.95661,PPL,2010-10-20,72,0226,022604,,Wrocław,3081368,0.3033772308332431,490,0,
20115,773162,Dobra,140,52.52322,20.10447,PPL,2010-09-21,78,1419,141904,,Warszawa,6695624,0.26010905241616133,140,0,
20116,773163,Dobra,270,50.5967,21.19666,PPL,2010-09-21,84,2612,261207,,,,0.0,270,0,
20117,773164,Dobra,490,50.19556,22.68561,PPL,2010-09-21,80,1814,181407,,,,0.0,490,0,
20119,773166,Dobra,350,49.64618,22.2995,PPL,2010-09-21,80,1817,181705,,,,0.0,350,0,
44160,3100362,Dobra,130,54.38236,17.3681,PPL,2010-09-21,82,2212,221203,,,,0.0,130,0,
44166,3100368,Dobra,510,51.86992,19.56176,PPL,2010-09-21,74,1020,102008,,Łódź,3093133,0.688262030732912,510,0,
44167,3100369,Dobra,274,51.5237,19.0587,PPL,2010-09-21,74,1003,100303,,Łódź,3093133,0.30799818270824003,274,0,
44168,3100370,Dobra,359,51.27464,15.5151,PPL,2010-09-21,72,0201,020102,,,,0.0,359,0,
44169,3100371,Dobra,302,50.47335,19.67703,PPL,2010-09-21,83,2416,241607,,Kraków,3094802,0.45076357707231984,302,0,
44170,3100372,Dobra,750,50.45177,17.90737,PPL,2010-09-21,79,1605,160503,,Wrocław,3081368,0.25425468048005695,750,0,
20118,773165,Dobra,3100,49.71793,20.25347,PPLA3,2010-09-21,77,1207,120703,,Kraków,3094802,0.26369263184327324,3100,0,
44162,3100364,Dobra,950,53.48835,14.38617,PPLA3,2010-09-21,87,3211,321101,,,,0.0,950,0,
44161,3100363,Dobra,2336,53.58625,15.30977,PPLA3,2019-09-05,87,3218,321801,,,,0.0,2336,0,
44164,3100366,Dobra,1450,51.91664,18.61556,PPLA3,2019-09-05,86,3027,302703,,Łódź,3093133,0.33813037779629385,1450,0,
20104,773151,Dobra Wola,48,53.99859,22.15719,PPL,2010-09-21,85,2805,280505,,,,0.0,48,0,
20105,773152,Dobra Wola,205,53.0883,20.22068,PPL,2010-09-21,78,1413,141303,,,,0.0,205,0,
20106,773153,Dobra Wola,166,52.56644,20.63275,PPL,2010-09-21,78,1414,141404,,Warszawa,6695624,0.4182802607767013,166,0,
44155,3100357,Dobrcz,891,53.26547,18.14813,PPL,2010-09-13,73,0403,040303,,,,0.0,891,0,
44153,3100355,Dobre,2500,52.68398,18.57762,PPLA3,2010-09-15,73,0411,041103,,,,0.0,2500,0,
20102,773149,Dobre,1627,52.32097,21.67881,PPLA3,2010-10-17,78,1412,141206,,Warszawa,6695624,0.43224457659460014,1627,0,
20101,773148,Dobre Miasto,10514,53.98668,20.39749,PPL,2015-09-05,85,2814,281403,,,,0.0,10514,0,
44144,3100346,Dobrocin,800,50.73406,16.70677,PPL,2010-10-20,72,0202,020205,,Wrocław,3081368,0.3784766980655035,800,0,
44140,3100342,Dobrodzień,4014,50.72874,18.44501,PPLA3,2011-07-31,79,1608,160801,,,,0.0,4014,0,
44130,3100332,Dobromierz,800,50.91142,16.24174,PPL,2010-09-09,72,0219,021903,,Wrocław,3081368,0.2915783562138424,800,0,
44105,3100307,Dobroszyce,960,51.14457,19.41138,PPL,2010-09-06,74,1012,101202,,Łódź,3093133,0.2904210240042861,960,0,
44104,3100306,Dobroszyce,2376,51.26776,17.34205,PPL,2015-09-01,72,0214,021403,,Wrocław,3081368,0.3873399758887115,2376,0,
44125,3100327,Dobroń,1210,51.63885,19.24539,PPLA3,2010-10-15,74,1008,100804,,Łódź,3093133,0.5281603182411273,1210,0,
44095,3100297,Dobrzany,2360,53.35914,15.42886,PPLA3,2010-09-22,87,3214,321403,,,,0.0,2360,0,
52920,7576437,Dobrzejowice,405,51.71214,15.88606,PPL,2015-09-07,72,0203,020306,,,,0.0,405,0,
44081,3100283,Dobrzeń Wielki,4500,50.76844,17.84652,PPL,2010-09-12,79,1609,160903,,Wrocław,3081368,0.34612637006883545,4500,0,
44078,3100280,Dobrzyca,3254,51.86663,17.60336,PPL,2010-09-23,86,3020,302003,,Poznań,3088171,0.29626946578260877,3254,0,
52783,7535973,Dobrzykowice,786,51.09371,17.19223,PPL,2010-09-27,72,0223,022301,,Wrocław,3081368,0.6905329473037568,786,0,
20053,773100,Dobrzyniewo Duże,1200,53.20022,23.01129,PPL,2010-09-05,81,2002,200203,,,,0.0,1200,0,
44065,3100266,Dobrzyń nad Wisłą,2268,52.63814,19.31875,PPLA3,2010-09-15,73,0408,040804,,,,0.0,2268,0,
20043,773090,Dojazdów,728,50.12201,20.11236,PPL,2010-10-30,77,1206,120605,,Kraków,3094802,0.6524394929046559,728,0,
44046,3100247,Dolice,2028,53.19081,15.20267,PPLA3,2010-09-22,87,3214,321404,,,,0.0,2028,0,
44032,3100231,Dolsk,1527,51.9818,17.06273,PPL,2019-09-05,86,3026,302602,,Poznań,3088171,0.36118801569670606,1527,0,
20004,773050,Domanice,304,52.03739,22.17642,PPLA3,2010-09-19,78,1426,142601,,Warszawa,6695624,0.3210871932862912,304,0,
20001,773047,Domaniew,345,52.1874,20.76433,PPL,2010-11-27,78,1421,142103,,Warszawa,6695624,0.6896228940098795,345,0,
20000,773046,Domaniewek,183,52.19072,20.75489,PPL,2010-11-27,78,1421,142103,,Warszawa,6695624,0.6828136330720149,183,0,
44013,3100212,Domaniewice,906,52.00623,19.80294,PPLA3,2010-10-15,74,1005,100504,,Łódź,3093133,0.35823478576796625,906,0,
44009,3100207,Domaniów,759,50.89416,17.13009,PPL,2010-09-12,72,0215,021502,,Wrocław,3081368,0.4515998639366893,759,0,
44006,3100204,Domaradz,257,54.44559,17.27145,PPL,2010-09-24,82,2212,221202,,,,0.0,257,0,
44007,3100205,Domaradz,989,50.94837,17.86497,PPL,2010-09-24,79,1606,160603,,Wrocław,3081368,0.283577997932705,989,0,
19994,773040,Domaradz,3100,49.78675,21.94571,PPLA3,2010-09-24,80,1802,180202,,,,0.0,3100,0,
52897,7576413,Domaszczyn,378,51.18849,17.16579,PPL,2010-10-21,72,0223,022302,,Wrocław,3081368,0.6379090514137297,378,0,
19987,773033,Domaszowice,1003,50.87488,20.68288,PPL,2010-09-25,84,2604,260409,,,,0.0,1003,0,
43996,3100193,Domaszowice,1100,51.0429,17.88875,PPLA3,2010-09-25,79,1606,160601,,Wrocław,3081368,0.28628117237996265,1100,0,
44002,3100199,Domasław,737,51.01149,16.95628,PPL,2010-10-19,72,0223,022305,,Wrocław,3081368,0.6882207108985827,737,0,
43983,3100180,Dominowo,547,52.29158,17.35754,PPLA3,2010-10-16,86,3025,302501,,Poznań,3088171,0.3234765215195686,547,0,
43974,3100171,Dopiewo,2848,52.35726,16.67562,PPLA3,2011-07-31,86,3021,302105,,Poznań,3088171,0.52508129159417,2848,0,
19968,773014,Dorohusk,516,51.15475,23.80325,PPLA3,2010-11-04,75,0603,060304,,,,0.0,516,0,
15355,768370,Dorohusk-Osada,859,51.17063,23.79313,PPL,2010-11-04,75,0603,060304,,,,0.0,859,0,
43965,3100162,Doruchów,2400,51.41719,18.07697,PPLA3,2010-10-16,86,3018,301802,,Wrocław,3081368,0.2830821496383792,2400,0,
20031,773078,Dołhobyczów,1491,50.58591,24.03594,PPL,2010-09-09,75,0604,060402,,,,0.0,1491,0,
19954,773000,Draganowa,560,49.59067,21.62201,PPL,2022-01-04,80,1807,180701,,,,0.0,560,0,
43959,3100156,Dragasz,610,53.50607,18.73907,PPL,2020-06-05,73,0414,041402,,,,0.0,610,0,
43951,3100148,Drawno,2423,53.21986,15.75946,PPLA3,2011-07-31,87,3202,320203,,,,0.0,2423,0,
43945,3100142,Drawsko,1640,52.85421,16.03125,PPL,2010-09-28,86,3002,300203,,Poznań,3088171,0.2832487279521421,1640,0,
43942,3100139,Drawsko Pomorskie,11275,53.53056,15.80967,PPL,2019-09-05,87,3203,320302,,,,0.0,11275,0,
19936,772982,Drelów,900,51.91219,22.87165,PPLA3,2011-07-31,75,0601,060104,,,,0.0,900,0,
43934,3100131,Drewnica,840,54.28758,18.95665,PPL,2010-09-05,82,2210,221004,,,,0.0,840,0,
43930,3100127,Drezdenko,10541,52.83831,15.83079,PPLA3,2020-06-21,76,0806,080602,,Poznań,3088171,0.26804582059643234,10541,0,
43841,3100038,Dreżewo,139,54.04699,14.98917,PPL,2010-10-20,87,3205,320503,,,,0.0,139,0,
43927,3100124,Drobin,2938,52.73775,19.98928,PPLA3,2010-09-18,78,1419,141905,,Warszawa,6695624,0.27863379366811225,2938,0,
43924,3100121,Drochlin,600,50.72918,19.63943,PPL,2010-10-21,83,2404,240409,,Kraków,3094802,0.28781602940595746,600,0,
43919,3100116,Drogomyśl,2091,49.86964,18.75727,PPL,2010-09-06,83,2403,240311,,Kraków,3094802,0.295047180952818,2091,0,
19913,772959,Drohiczyn,2075,52.40011,22.65853,PPLA3,2014-06-27,81,2010,201002,,,,0.0,2075,0,
19912,772958,Drohobyczka,1000,49.8578,22.3558,PPL,2010-10-13,80,1813,181302,,,,0.0,1000,0,
43582,3099777,Drożów,70,51.6085,15.97116,PPL,2018-11-09,72,0216,021606,,Wrocław,3081368,0.26090570116378264,70,0,
43889,3100086,Drużbice,530,51.46369,19.39404,PPLA3,2010-10-15,74,1001,100103,,Łódź,3093133,0.3584571171527474,530,0,
43883,3100080,Drużyna,441,52.21103,16.82642,PPL,2015-09-05,86,3021,302110,,Poznań,3088171,0.443217730664261,441,0,
19877,772923,Drwinia,600,50.09795,20.44187,PPL,2010-09-10,77,1201,120103,,Kraków,3094802,0.3367208483498264,600,0,
43847,3100044,Drzewica,79,53.79518,14.96647,PPL,2010-10-01,87,3207,320702,,,,0.0,79,0,
52811,7536077,Drzewica,155,52.15993,15.11702,PPL,2010-10-01,76,0802,080203,,,,0.0,155,0,
19869,772915,Drzewica,3958,51.45085,20.47701,PPLA3,2010-10-01,74,1007,100702,,Warszawa,6695624,0.2598815836060778,3958,0,
43845,3100042,Drzewice,70,53.63059,16.82573,PPL,2010-11-21,86,3031,303105,,,,0.0,70,0,
52925,7576442,Drzonowo,963,54.09645,15.43596,PPL,2010-10-21,87,3208,320804,,,,0.0,963,0,
43830,3100027,Drzycim,1200,53.5052,18.3094,PPL,2010-09-13,73,0414,041403,,,,0.0,1200,0,
19859,772905,Dubeninki,962,54.28858,22.55922,PPL,2010-09-09,85,2818,281802,,,,0.0,962,0,
19854,772900,Dubicze Cerkiewne,270,52.64947,23.44259,PPL,2010-09-05,81,2005,200505,,,,0.0,270,0,
19851,772897,Dubiecko,1150,49.82608,22.39117,PPLA3,2010-09-25,80,1813,181302,,,,0.0,1150,0,
19850,772896,Dubienka,1042,51.04862,23.89252,PPL,2022-12-25,75,0603,060305,,,,0.0,1042,0,
49319,6957922,Duchnice,858,52.20161,20.79901,PPL,2010-11-27,78,1432,143206,,Warszawa,6695624,0.7255160473689726,858,0,
19828,772873,Duczki,2500,52.36271,21.29047,PPL,2010-10-17,78,1434,143412,,Warszawa,6695624,0.6591699448192597,2500,0,
19812,772857,Dukla,2126,49.55554,21.68317,PPLA3,2010-09-25,80,1807,180702,,,,0.0,2126,0,
43796,3099993,Duszniki,2100,52.44691,16.40602,PPLA3,2011-07-31,86,3024,302402,,Poznań,3088171,0.2801032976208299,2100,0,
43795,3099992,Duszniki-Zdrój,4888,50.40327,16.39091,PPLA3,2011-07-31,72,0208,020801,,Wrocław,3081368,0.27343796891508465,4888,0,
19778,772822,Dwikozy,1723,50.73613,21.78864,PPLA3,2010-09-27,84,2609,260902,,,,0.0,1723,0,
43772,3099968,Dychów,653,51.98647,15.06088,PPL,2010-11-21,76,0802,080202,,,,0.0,653,0,
19749,772793,Dydnia,1600,49.6864,22.17196,PPL,2010-09-24,80,1802,180203,,,,0.0,1600,0,
43770,3099966,Dygowo,1549,54.13031,15.71993,PPL,2010-09-07,87,3208,320802,,,,0.0,1549,0,
43761,3099957,Dymaczewo Nowe,284,52.22938,16.75445,PPL,2010-09-09,86,3021,302110,,Poznań,3088171,0.4404771957417372,284,0,
43760,3099956,Dymaczewo Stare,353,52.23002,16.77625,PPL,2010-09-09,86,3021,302110,,Poznań,3088171,0.45307255649965406,353,0,
19728,772772,Dynów,6065,49.81506,22.23388,PPLA3,2010-10-13,80,1816,181601,,,,0.0,6065,0,
19724,772768,Dywity,2300,53.83759,20.47817,PPL,2010-09-09,85,2814,281404,,,,0.0,2300,0,
43738,3099934,Dziadowa Kłoda,1174,51.23543,17.70919,PPL,2010-09-12,72,0214,021404,,Wrocław,3081368,0.35718041406416173,1174,0,
43732,3099928,Dział,495,49.48874,19.90721,PPL,2010-10-30,77,1211,121103,,Kraków,3094802,0.35766689470272106,495,0,
19704,772748,Działdowo,21127,53.23958,20.17004,PPLA3,2011-07-31,85,2803,280302,,,,0.0,21127,0,
19703,772747,Działoszyce,1040,50.36534,20.35226,PPLA3,2010-09-28,84,2608,260801,,Kraków,3094802,0.25994610041666805,1040,0,
43727,3099923,Działoszyn,6222,51.11699,18.86524,PPL,2011-06-25,74,1009,100901,,Łódź,3093133,0.2757494481532844,6222,0,
53093,7602779,Dziekanów Bajkowy,720,52.35791,20.85136,PPL,2010-11-27,78,1432,143205,,Warszawa,6695624,0.7009026877015685,720,0,
19678,772722,Dziekanów Leśny,1466,52.35243,20.85124,PPL,2010-11-27,78,1432,143205,,Warszawa,6695624,0.7066279195008336,1466,0,
43682,3099878,Dziemiany,1762,54.00636,17.76755,PPL,2010-09-13,82,2206,220602,,,,0.0,1762,0,
43677,3099873,Dziergowice,2556,50.24248,18.28606,PPL,2010-10-20,79,1603,160302,,,,0.0,2556,0,
19643,772687,Dzierzgowo,660,53.15279,20.66322,PPLA3,2010-09-18,78,1413,141302,,,,0.0,660,0,
43647,3099842,Dzierzgoń,5518,53.92196,19.34705,PPL,2010-09-25,82,2216,221601,,,,0.0,5518,0,
19654,772698,Dzierzążnia,442,52.62811,20.23364,PPLA3,2010-09-18,78,1420,142005,,Warszawa,6695624,0.26586880775683946,442,0,
43633,3099828,Dzierżoniów,34168,50.7282,16.65141,PPLA3,2016-09-01,72,0202,020202,,Wrocław,3081368,0.3587890097949716,34168,0,
43629,3099824,Dzietrzkowice,1000,51.15803,18.32537,PPL,2011-06-25,74,1018,101805,,Wrocław,3081368,0.27068407962544516,1000,0,
19623,772667,Dziewin,1044,50.07554,20.45491,PPL,2010-09-10,77,1201,120103,,Kraków,3094802,0.32928435515870563,1044,0,
43583,3099778,Dziećmorowice,1162,50.76947,16.35212,PPL,2010-10-20,72,0221,022108,,Wrocław,3081368,0.28543846686118424,1162,0,
19618,772662,Dzikowiec,1400,50.27288,21.84365,PPLA3,2010-10-13,80,1806,180606,,,,0.0,1400,0,
19614,772658,Dzików Stary,1320,50.24699,22.92984,PPLA3,2010-09-28,80,1809,180907,,,,0.0,1320,0,
43598,3099793,Dziuplina,336,51.06738,17.33666,PPL,2015-09-05,72,0215,021503,,Wrocław,3081368,0.488737820335621,336,0,
43588,3099783,Dziwnów,2904,54.02819,14.76691,PPLA3,2010-09-20,87,3207,320701,,,,0.0,2904,0,
43586,3099781,Dziwnówek,400,54.0348,14.80545,PPL,2010-09-07,87,3207,320701,,,,0.0,400,0,
43691,3099887,Dzięgielów,1332,49.72259,18.70491,PPL,2018-06-24,83,2403,240307,,Kraków,3094802,0.2602937799652765,1332,0,
19598,772641,Dzwola,936,50.69657,22.56729,PPLA3,2010-10-14,75,0605,060503,,,,0.0,936,0,
44676,3100880,Dąbie,2003,52.08668,18.8225,PPLA3,2010-10-14,86,3009,300904,,Łódź,3093133,0.36507965652473373,2003,0,
44677,3100881,Dąbie,417,52.01056,15.15221,PPLA3,2010-10-16,76,0802,080204,,,,0.0,417,0,
20549,773596,Dąbrowa,300,54.27397,20.8069,PPL,2010-09-12,85,2801,280103,,,,0.0,300,0,
20572,773619,Dąbrowa,68,51.47732,20.15047,PPL,2010-09-12,74,1016,101605,,Łódź,3093133,0.3643016666299936,68,0,
44607,3100811,Dąbrowa,372,54.27535,16.39418,PPL,2010-09-12,87,3209,320907,,,,0.0,372,0,
44609,3100813,Dąbrowa,243,54.11562,18.86825,PPL,2010-09-12,82,2209,220903,,,,0.0,243,0,
44645,3100849,Dąbrowa,1100,50.68352,17.74957,PPL,2010-09-12,79,1609,160902,,Wrocław,3081368,0.343676912679157,1100,0,
20592,773639,Dąbrowa,990,50.00636,20.25441,PPL,2010-10-17,77,1219,121903,,Kraków,3094802,0.4939289869687489,990,0,
44616,3100820,Dąbrowa,1101,52.74668,17.94342,PPLA3,2010-09-15,73,0409,040901,,Poznań,3088171,0.28426670381750874,1101,0,
20546,773593,Dąbrowa Białostocka,6044,53.65364,23.34792,PPLA3,2019-09-05,81,2011,201101,,,,0.0,6044,0,
44601,3100805,Dąbrowa Biskupia,1000,52.77868,18.54329,PPL,2020-07-09,73,0407,040702,,,,0.0,1000,0,
44598,3100802,Dąbrowa Chełmińska,1400,53.17518,18.30537,PPL,2010-09-13,73,0403,040302,,,,0.0,1400,0,
44592,3100796,Dąbrowa Górnicza,118285,50.33394,19.20479,PPL,2021-11-19,83,2465,246501,,Kraków,3094802,0.3781670834824768,118285,0,
20522,773569,Dąbrowa Tarnowska,11291,50.17462,20.98633,PPLA2,2012-10-01,77,1204,120402,,Kraków,3094802,0.29384016381362144,11291,0,
1569,754505,Dąbrowa Wysoka,196,54.03379,20.95977,PPL,2010-09-22,85,2814,281408,,,,0.0,196,0,
44574,3100778,Dąbrowa Zielona,881,50.84394,19.55652,PPLA3,2010-10-21,83,2404,240402,,Kraków,3094802,0.2786637672578455,881,0,
44568,3100772,Dąbrowice,1300,52.31142,19.08437,PPLA3,2010-10-14,74,1002,100203,,Łódź,3093133,0.31158076201370377,1300,0,
44503,3100707,Dąbrowno,135,51.88476,15.92194,PPL,2010-10-16,76,0804,080405,,Poznań,3088171,0.2614957070984279,135,0,
44504,3100708,Dąbrowno,522,50.67161,19.54116,PPL,2010-10-16,83,2409,240903,,Kraków,3094802,0.30583556272885687,522,0,
20493,773540,Dąbrówka,267,50.81938,22.22809,PPL,2010-10-19,75,0605,060507,,,,0.0,267,0,
20478,773525,Dąbrówka,535,52.48388,21.29794,PPLA3,2011-07-31,78,1434,143405,,Warszawa,6695624,0.539494762962951,535,0,
44502,3100706,Dąbrówno,246,54.42617,17.46792,PPL,2010-10-16,82,2212,221207,,,,0.0,246,0,
20431,773478,Dąbrówno,1400,53.43408,20.03529,PPLA3,2010-10-16,85,2815,281502,,,,0.0,1400,0,
20344,773391,Dębe,220,52.58428,22.08286,PPL,2010-11-03,78,1429,142905,,Warszawa,6695624,0.32082736425022584,220,0,
20346,773393,Dębe,384,52.49428,20.92286,PPL,2010-11-03,78,1408,140804,,Warszawa,6695624,0.5682472077166647,384,0,
44409,3100613,Dębe,399,52.87675,16.54309,PPL,2010-11-03,86,3002,300205,,Poznań,3088171,0.2906455146690241,399,0,
44410,3100614,Dębe,700,51.79959,18.1925,PPL,2010-11-03,86,3007,300711,,Łódź,3093133,0.2586640259880749,700,0,
20342,773389,Dębe Małe,290,52.01003,21.7592,PPL,2010-11-03,78,1412,141210,,Warszawa,6695624,0.35339113412863915,290,0,
20345,773392,Dębe Wielkie,286,52.50462,21.6035,PPL,2010-11-03,78,1434,143406,,Warszawa,6695624,0.39992858224378275,286,0,
20339,773386,Dębe Wielkie,2750,52.19961,21.44334,PPLA3,2010-10-17,78,1412,141205,,Warszawa,6695624,0.5930041975591676,2750,0,
39540,3095712,Dębe-Kolonia,183,51.79009,18.22881,PPL,2010-11-03,86,3007,300708,,Łódź,3093133,0.26885281139587097,183,0,
20333,773380,Dębica,47366,50.05146,21.41141,PPLA2,2012-10-01,80,1803,180301,,,,0.0,47366,0,
20310,773357,Dęblin,17775,51.55912,21.84829,PPLA3,2010-09-27,75,0616,061601,,Warszawa,6695624,0.2677763805550533,17775,0,
44349,3100553,Dębnica Kaszubska,3220,54.37831,17.16116,PPLA3,2010-09-24,82,2212,221203,,,,0.0,3220,0,
20293,773340,Dębno,1500,50.19811,22.51837,PPL,2010-10-13,80,1808,180804,,,,0.0,1500,0,
20295,773342,Dębno,822,49.46634,20.20643,PPL,2010-10-30,77,1211,121109,,Kraków,3094802,0.32868898401572444,822,0,
20294,773341,Dębno,1601,49.96701,20.71979,PPLA3,2010-09-16,77,1202,120204,,Kraków,3094802,0.3989928545065267,1601,0,
44341,3100545,Dębno,13804,52.73901,14.698,PPLA3,2019-09-05,87,3210,321003,,,,0.0,13804,0,
